288.959	2563
291.533	2563
294.144	2563
296.926	2563
300.233	2563
304.484	2563
361.373	2563
364.458	2563
367.252	2563
369.914	2563
372.491	2563
375.06	2563
377.869	2563
381.287	2563
385.836	2563
393.793	2563
442.071	2563
445.199	2563
447.99	2563
450.65	2563
453.229	2563
455.851	2563
458.792	2563
462.41	2563
467.268	2563
521.637	2563
524.684	2563
527.468	2563
530.109	2563
532.698	2563
535.284	2563
538.068	2563
541.448	2563
546.319	2563
601.982	2563
605.189	2563
608	2563
610.691	2563
613.274	2563
615.889	2563
618.657	2563
622.046	2563
626.867	2563
1.78164	2564
5.01187	2564
7.86185	2564
10.5594	2564
13.1202	2564
15.5511	2564
17.9508	2564
20.4167	2564
23.0952	2564
26.0482	2564
29.2848	2564
32.7499	2564
36.3487	2564
40.1697	2564
44.1643	2564
48.4699	2564
103.969	2564
106.946	2564
109.646	2564
112.166	2564
114.627	2564
117.104	2564
119.571	2564
122.2	2564
125.216	2564
128.804	2564
133.196	2564
197.68	2564
200.716	2564
203.528	2564
206.253	2564
208.882	2564
211.468	2564
214.185	2564
217.321	2564
221.131	2564
227.046	2564
280.722	2564
284.089	2564
287.04	2564
289.842	2564
292.534	2564
295.292	2564
298.261	2564
301.865	2564
306.806	2564
361.507	2564
364.922	2564
367.887	2564
370.685	2564
373.421	2564
376.221	2564
379.268	2564
382.966	2564
388.667	2564
441.853	2564
445.341	2564
448.385	2564
451.228	2564
453.985	2564
456.827	2564
459.922	2564
463.711	2564
469.595	2564
521.517	2564
524.996	2564
527.996	2564
530.793	2564
533.513	2564
536.255	2564
539.238	2564
542.927	2564
548.623	2564
602.238	2564
605.711	2564
608.742	2564
611.564	2564
614.361	2564
617.178	2564
620.295	2564
624.1	2564
629.312	2564
1.7205	2565
4.83038	2565
7.57273	2565
10.1608	2565
12.5562	2565
14.862	2565
17.1272	2565
19.6094	2565
22.364	2565
25.5244	2565
28.9617	2565
32.7027	2565
36.5971	2565
40.7583	2565
45.1983	2565
50.7532	2565
102.849	2565
105.89	2565
108.653	2565
111.124	2565
113.506	2565
115.904	2565
118.233	2565
120.868	2565
124.022	2565
127.89	2565
134.081	2565
197.542	2565
200.538	2565
203.24	2565
205.778	2565
208.259	2565
210.718	2565
213.232	2565
216.165	2565
219.967	2565
280.177	2565
283.244	2565
286.035	2565
288.656	2565
291.148	2565
293.64	2565
296.274	2565
299.533	2565
304.069	2565
360.943	2565
364.181	2565
367.028	2565
369.699	2565
372.27	2565
374.821	2565
377.504	2565
380.692	2565
385.336	2565
441.481	2565
444.683	2565
447.522	2565
450.187	2565
452.739	2565
455.297	2565
458.016	2565
461.429	2565
466.753	2565
521.158	2565
524.342	2565
527.214	2565
529.884	2565
532.472	2565
535.035	2565
537.838	2565
541.332	2565
601.767	2565
604.957	2565
607.877	2565
610.493	2565
613.07	2565
615.64	2565
618.416	2565
621.886	2565
627.199	2565

